
//1
Position	Likelihood	Alpha
24746083.7422	3.000524e-01	2.487816e-03
24854144.6406	2.964383e-01	4.965936e-03
24962205.5391	3.070555e-01	7.208377e-04
25070266.4375	1.442886e-01	4.751874e-02
25178327.3359	4.613642e-02	4.037472e-02
25286388.2344	7.733500e-03	2.928634e-02
25394449.1328	6.545388e-01	8.630742e-04
25502510.0312	2.504005e-01	4.793462e-03
25610570.9297	2.419497e-02	4.355192e-03
25718631.8281	7.733499e-03	4.862639e-02
25826692.7266	1.059436e-01	2.507559e-02
25934753.6250	5.149180e-01	2.458389e-04
26042814.5234	1.106688e-01	8.776458e-02
26150875.4219	1.684371e-01	5.822019e-02
26258936.3203	1.919915e-01	5.566303e-03
26366997.2188	9.820529e-09	2.033898e-01
26475058.1172	9.820528e-09	2.790697e-01
26583119.0156	1.683377e-01	1.208343e-02
26691179.9141	1.313170e+00	1.019549e-03
26799240.8125	1.471019e+00	9.554789e-03
26907301.7109	1.641010e-08	2.464065e-02
27015362.6094	9.820525e-09	1.176470e-01
27123423.5078	9.820528e-09	1.100917e-01
27231484.4062	8.053759e+01	1.406674e-05
27339545.3047	7.733499e-03	1.288599e+00
27447606.2031	1.013078e+00	2.211162e-03
27555667.1016	1.722189e+01	3.615322e-05
27663728.0000	2.391886e+00	7.547603e-04
27771788.8984	1.760818e+01	4.110013e-05
27879849.7969	1.472756e+00	9.214706e-04
27987910.6953	9.820526e-09	7.894734e-02
28095971.5938	2.578472e-02	3.097574e-02
28204032.4922	9.820529e-09	4.137931e-01
28312093.3906	1.141660e+00	3.592561e-03
28420154.2891	4.781827e-02	2.329310e-02
28528215.1875	1.874903e-02	3.859156e-03
28636276.0859	1.053283e-08	8.510636e-02
28744336.9844	6.425678e-03	8.028656e-03
28852397.8828	3.587194e+01	2.101431e-05
28960458.7812	4.782283e+01	1.055043e-05
29068519.6797	3.965086e+00	2.913625e-04
29176580.5781	9.820526e-09	1.983471e-02
29284641.4766	4.613940e-02	3.303387e-02
29392702.3750	5.445845e-01	2.460112e-03
29500763.2734	2.138724e-01	2.722969e-03
29608824.1719	1.532871e+00	2.348575e-04
29716885.0703	1.948472e-08	1.034482e-01
29824945.9688	3.187927e-01	8.585022e-03
29933006.8672	4.850600e+00	2.333910e-04
30041067.7656	9.820527e-09	6.741572e-02
30149128.6641	1.210134e+00	2.903422e-04
30257189.5625	9.820529e-09	2.000000e+00
30365250.4609	1.124148e-01	1.848726e-03
30473311.3594	7.797028e-03	1.840856e-02
30581372.2578	1.093439e+02	1.333706e-05
30689433.1562	1.365312e-01	6.741287e-02
30797494.0547	1.760048e-01	3.291284e-03
30905554.9531	2.901059e-08	3.368894e-03
31013615.8516	9.399886e-09	2.790697e-01
31121676.7500	2.521563e-01	1.626906e-02
31229737.6484	1.307423e+00	4.214345e-03
31337798.5469	9.820527e-09	5.714284e-01
31445859.4453	8.063657e-03	5.324789e-03
31553920.3438	6.977267e-01	4.411059e-04
31661981.2422	1.887550e-01	9.917134e-04
31770042.1406	9.820526e-09	1.898734e-02
31878103.0391	4.575639e-01	4.485983e-04
31986163.9375	9.399887e-09	1.090909e+00
32094224.8359	2.091930e-01	3.687730e-03
32202285.7344	1.192379e+00	3.425788e-02
32310346.6328	2.598409e+01	1.862121e-05
32418407.5312	9.789859e-01	6.773132e-05
32526468.4297	1.259913e+00	8.779302e-04
32634529.3281	4.613967e-02	5.343713e-02
32742590.2266	9.820529e-09	9.230769e-01
32850651.1250	5.538673e+00	2.759250e-04
32958712.0234	9.399888e-09	7.453415e-02
33066772.9219	2.919293e-01	6.455939e-03
33174833.8203	5.145274e+00	9.287203e-05
33282894.7188	5.032840e-01	1.983075e-03
33390955.6172	6.363972e+00	7.583576e-05
33499016.5156	7.733498e-03	2.712841e-02
33607077.4141	3.791475e+00	8.028836e-04
33715138.3125	4.513803e-02	7.933897e-03
33823199.2109	4.476377e-02	4.634855e-03
33931260.1094	1.048839e+00	1.211773e-03
34039321.0078	1.741508e+01	1.492207e-05
34147381.9062	8.743958e+00	9.112052e-05
34255442.8047	6.138983e-01	4.554345e-04
34363503.7031	3.243989e+00	1.063315e-04
34471564.6016	1.233555e-02	2.234173e-03
34579625.5000	3.929862e-01	1.077740e-04
34687686.3984	9.399892e-09	1.200000e+00
34795747.2969	7.733244e-03	1.171454e-01
34903808.1953	5.967591e+00	4.288440e-05
35011869.0938	4.781953e+01	1.539191e-05
35119929.9922	1.348637e+02	3.457381e-06
35227990.8906	1.576740e+02	3.034519e-06
35336051.7891	8.627418e+01	4.869872e-06
35444112.6875	2.947315e-01	2.941888e-03
35552173.5859	4.729668e-02	1.713013e-03
35660234.4844	2.363246e+00	1.221211e-04
35768295.3828	1.118669e+01	5.193410e-05
35876356.2812	2.839993e-02	5.303421e-03
35984417.1797	1.340827e+00	2.258567e-04
36092478.0781	4.659202e+00	2.459256e-04
36200538.9766	7.733499e-03	1.288599e+00
36308599.8750	4.613644e-02	1.149913e-02
36416660.7734	2.518732e-01	1.037458e-03
36524721.6719	1.094683e-01	2.570503e-03
36632782.5703	1.292765e-01	4.203895e-03
36740843.4688	2.503750e-04	2.642522e-02
36848904.3672	3.193115e-02	9.347706e-03
36956965.2656	5.731822e-03	1.635409e-02
37065026.1641	9.820529e-09	3.636363e-02
37173087.0625	9.820528e-09	1.739130e-01
37281147.9609	4.310427e+00	1.350530e-04
37389208.8594	3.856795e-01	6.382202e-04
37497269.7578	9.820528e-09	5.405405e-02
37605330.6562	7.392290e-03	1.641527e-02
37713391.5547	1.292277e+00	1.228991e-04
37821452.4531	1.866933e+00	7.808172e-04
37929513.3516	3.282930e-01	1.955740e-03
38037574.2500	9.399888e-09	3.896103e-02
38145635.1484	8.280506e-01	1.796440e-03
38253696.0469	9.399885e-09	4.285713e-01
38361756.9453	2.577192e-02	3.590370e-02
38469817.8438	1.320481e-01	2.668518e-03
38577878.7422	3.832547e+00	3.597727e-04
38685939.6406	4.184065e+00	2.918607e-04
38794000.5391	1.816958e+00	3.004720e-04
38902061.4375	9.935363e-01	4.894001e-04
39010122.3359	4.613431e-02	3.707882e-02
39118183.2344	9.791541e-02	6.803893e-03
39226244.1328	2.668846e-01	1.014813e-02
39334305.0312	1.405817e-01	8.129962e-03
39442365.9297	9.820529e-09	7.317073e-02
39550426.8281	4.612113e-02	1.307096e-02
39658487.7266	9.820526e-09	9.463719e-03
39766548.6250	9.820529e-09	3.846154e-02
39874609.5234	9.820526e-09	1.637107e-02
39982670.4219	9.399885e-09	5.333332e-02
40090731.3203	4.525958e+00	1.314278e-04
40198792.2188	2.585007e-01	4.306517e-02
40306853.1172	2.721176e-01	1.137514e-03
40414914.0156	9.820529e-09	4.562737e-02
40522974.9141	1.440786e+00	4.410641e-03
40631035.8125	1.944207e-01	6.177368e-04
40739096.7109	1.743534e+00	1.683343e-04
40847157.6094	2.568370e-02	2.771513e-02
40955218.5078	3.291205e-01	2.662023e-03
41063279.4062	5.442862e-01	1.161100e-03
41171340.3047	5.049025e-01	8.601971e-02
41279401.2031	1.358310e+00	3.097900e-04
41387462.1016	5.834001e-03	4.318501e-02
41495523.0000	8.418815e-01	1.414122e-03
41603583.8984	2.196851e-04	8.427820e-03
41711644.7969	6.895632e-01	1.923082e-03
41819705.6953	2.540760e+00	9.594340e-04
41927766.5938	2.901053e-01	6.827195e-03
42035827.4922	1.098735e+00	1.739174e-03
42143888.3906	1.115003e-01	1.504540e-03
42251949.2891	2.887827e+00	8.112012e-03
42360010.1875	3.612879e+00	3.777589e-04
42468071.0859	9.118470e+00	2.991106e-04
42576131.9844	5.940001e+01	1.190492e-05
42684192.8828	8.101947e+00	6.817058e-04
42792253.7812	2.578449e-02	9.873517e-02
42900314.6797	7.996121e+00	3.247867e-04
43008375.5781	3.642054e+00	4.838414e-04
43116436.4766	2.020473e+00	3.346839e-04
43224497.3750	1.309796e+01	3.003847e-04
43332558.2734	9.399891e-09	6.666666e-01
43440619.1719	9.399889e-09	1.739130e-01
43548680.0703	4.566934e-01	9.573121e-03
43656740.9688	1.142980e-01	6.137837e-02
43764801.8672	1.683978e-01	3.202110e-01
43872862.7656	1.098694e-01	2.632937e-01
43980923.6641	5.722351e-03	5.702511e-04
44088984.5625	5.274213e-01	3.007905e-02
44197045.4609	6.342853e-02	1.579200e-04
44305106.3594	1.621814e+00	5.248551e-04
44413167.2578	1.784755e-08	4.528300e-02
44521228.1562	1.204050e-04	5.610433e-03
44629289.0547	2.539580e-01	8.134532e-02
44737349.9531	9.399892e-09	1.000000e+00
44845410.8516	9.399887e-09	3.636363e-01
44953471.7500	3.724858e-01	1.704926e-03
45061532.6484	9.820527e-09	2.399999e-01
45169593.5469	9.820528e-09	8.005336e-03
45277654.4453	5.053771e-02	1.201539e-02
45385715.3438	9.820529e-09	4.651163e-02
45493776.2422	9.820525e-09	9.302322e-02
45601837.1406	2.050518e-01	5.747588e-04
45709898.0391	6.428049e-02	3.853078e-03
45817958.9375	9.928894e-09	3.149606e-02
45926019.8359	6.571283e-01	3.091765e-04
46034080.7344	3.885077e-01	2.709643e-03
46142141.6328	6.904843e-01	3.413513e-03
46250202.5312	1.970044e+00	1.215938e-03
46358263.4297	1.671863e+00	5.638769e-04
46466324.3281	1.889587e-02	1.238052e-02
46574385.2266	9.820526e-09	4.858298e-02
46682446.1250	9.820529e-09	2.500000e-02
46790507.0234	9.820528e-09	6.662964e-03
46898567.9219	4.665696e+01	6.635013e-06
47006628.8203	3.832318e-01	1.505907e-05
47114689.7188	4.683873e-01	2.854617e-03
47222750.6172	1.824601e-08	8.275859e-02
47330811.5156	3.056250e+00	1.618894e-04
47438872.4141	4.578920e-02	4.037473e-02
47546933.3125	3.040826e+00	9.204218e-05
47654994.2109	1.014924e-01	3.311099e-02
47763055.1094	2.060826e+00	5.614652e-04
47871116.0078	2.379610e-01	5.159795e-03
47979176.9062	9.399876e-09	1.043478e-01
48087237.8047	7.733499e-03	1.288599e-01
48195298.7031	1.892907e-08	5.660377e-02
48303359.6016	7.632929e-03	1.087426e-02
48411420.5000	2.602077e-02	8.776458e-03
48519481.3984	7.481529e-01	7.938503e-03
48627542.2969	9.399881e-09	1.153846e-01
48735603.1953	4.634512e-02	3.132522e-02
48843664.0938	2.511200e-01	1.427504e-02
48951724.9922	1.059236e+01	4.799426e-05
49059785.8906	5.874956e-01	4.285053e-03
49167846.7891	9.399885e-09	1.363636e-01
49275907.6875	2.919085e+01	1.841974e-05
49383968.5859	1.836254e-08	3.438394e-02
49492029.4844	3.183622e-01	4.657616e-03
49600090.3828	1.288157e+00	9.680079e-04
49708151.2812	4.850539e+00	9.257668e-05
49816212.1797	2.053153e-02	3.328077e-03
49924273.0781	1.549457e-02	2.832085e-02
50032333.9766	3.249211e-01	6.085762e-03
50140394.8750	2.494948e-01	2.532670e-02
50248455.7734	9.820527e-09	5.999999e+00
50356516.6719	9.866054e-01	3.935826e-03
50464577.5703	4.486301e+00	2.063244e-04
50572638.4688	4.653089e+01	9.920019e-05
50680699.3672	1.399708e+00	8.430691e-04
50788760.2656	4.093393e-01	1.918656e-03
50896821.1641	7.185555e-01	9.673264e-03
51004882.0625	3.276223e-01	1.026991e-02
51112942.9609	1.885028e+02	6.745699e-06
51221003.8594	9.241498e+00	1.691659e-04
51329064.7578	9.988493e-02	1.856221e-03
51437125.6562	2.494948e-01	7.851274e+01
51545186.5547	9.820528e-09	7.792207e-02
51653247.4531	3.969178e+00	3.061772e-04
51761308.3516	2.862897e+01	1.174063e-05
51869369.2500	5.469586e-02	6.516038e-02
51977430.1484	3.696432e-01	8.336035e-04
52085491.0469	1.044067e+00	1.473380e-04
52193551.9453	3.761957e-02	3.697231e-03
52301612.8438	4.334098e+00	1.373757e-04
52409673.7422	2.578462e-02	9.873516e-02
52517734.6406	2.630014e-01	3.250803e-02
52625795.5391	1.832715e+01	4.766464e-05
52733856.4375	1.487257e-01	4.813992e-03
52841917.3359	1.132587e-02	1.591497e-02
52949978.2344	2.451918e-01	1.100693e-03
53058039.1328	9.820527e-09	1.926163e-02
53166100.0312	4.549222e-02	2.041419e-02
53274160.9297	4.354026e+00	5.860959e-04
53382221.8281	4.145053e+01	1.357642e-04
53490282.7266	3.070469e-01	8.476797e-04
53598343.6250	2.656864e-01	7.534380e-03
53706404.5234	1.095718e-01	3.204325e-03
53814465.4219	1.812851e-01	2.001319e-02
53922526.3203	4.505669e-01	4.002638e-02
54030587.2188	1.073496e-03	2.106956e-02
54138648.1172	5.530487e-02	4.520744e-03
54246709.0156	7.477790e+00	1.041229e-04
54354769.9141	3.236755e-01	1.134578e-03
54462830.8125	1.235089e-01	1.787903e-03
54570891.7109	2.075899e+00	4.640675e-04
54678952.6094	7.887915e-03	4.660395e-03
54787013.5078	5.790305e-01	1.047578e-03
54895074.4062	9.354843e-01	4.201984e-03
55003135.3047	9.399877e-09	8.955220e-02
55111196.2031	7.663548e-03	2.741700e-02
55219257.1016	1.049887e+00	6.745103e-04
55327318.0000	2.323995e-01	2.136986e-03
55435378.8984	5.770327e-03	1.031284e-02
55543439.7969	9.399888e-09	4.615384e-02
55651500.6953	7.111090e-01	2.310180e-02
55759561.5938	3.551647e+00	1.226360e-04
55867622.4922	5.237438e-01	1.158407e-03
55975683.3906	1.616785e-01	9.344241e-03
56083744.2891	5.085795e-01	1.307121e-03
56191805.1875	4.629309e-02	5.251047e-03
56299866.0859	3.199166e+00	4.652778e-04
56407926.9844	1.022731e-01	1.933487e-03
56515987.8828	2.000826e+00	3.191959e-04
56624048.7812	1.074159e+00	2.120660e-03
56732109.6797	7.724258e-03	1.840856e-01
56840170.5781	2.974485e-02	9.812187e-03
56948231.4766	2.541886e-02	7.913945e-03
57056292.3750	2.454496e-01	3.010503e-03
57164353.2734	4.989956e-02	8.805812e-04
57272414.1719	8.305629e-03	2.485244e-03
57380475.0703	5.212953e-01	1.798728e-02
57488535.9688	9.820525e-09	3.191488e-02
57596596.8672	5.330073e-01	4.226509e-03
57704657.7656	4.500843e-01	2.979768e-03
57812718.6641	1.088764e-01	5.744590e-03
57920779.5625	2.514118e+00	2.246910e-03
58028840.4609	5.705919e+01	1.915779e-05
58136901.3594	2.469631e-01	1.088228e-03
58244962.2578	6.653309e-02	2.166295e-02
58353023.1562	6.140400e+00	1.103237e-04
58461084.0547	1.091979e+01	5.632966e-05
58569144.9531	9.820525e-09	4.460965e-02
58677205.8516	3.114713e+00	1.891889e-04
58785266.7500	3.748440e+00	2.180289e-04
58893327.6484	2.490973e-04	2.800340e-02
59001388.5469	1.199508e-02	3.513392e-03
59109449.4453	9.820529e-09	2.047782e-02
59217510.3438	3.851168e+00	2.993071e-04
59325571.2422	9.820526e-09	5.714284e-02
59433632.1406	9.820528e-09	1.200000e+01
59541693.0391	1.333237e-01	1.215660e-02
59649753.9375	1.683978e-01	6.404221e-01
59757814.8359	4.451168e-02	2.050154e-03
59865875.7344	9.820527e-09	3.174603e-02
59973936.6328	3.493523e-02	1.654175e-02
60081997.5312	7.155536e-01	2.090721e-03
60190058.4297	1.106705e-01	2.025336e-02
60298119.3281	9.130276e-02	1.561418e-03
60406180.2266	1.271967e+00	4.898528e-04
60514241.1250	9.820529e-09	3.084833e-02
60622302.0234	9.820527e-09	3.749999e-02
60730362.9219	6.500764e-03	1.738264e-02
60838423.8203	1.053764e-01	8.977800e-04
60946484.7188	2.193289e-01	5.858209e-04
61054545.6172	2.544947e-02	1.193077e-02
61162606.5156	5.111645e+00	8.351465e-05
61270667.4141	1.083440e+00	5.531971e-04
61378728.3125	1.148018e+00	1.614125e-04
61486789.2109	1.098694e-01	3.949406e-01
61594850.1094	9.820528e-09	2.000000e+00
61702911.0078	1.945369e-01	2.350837e-03
61810971.9062	9.461491e-02	2.299826e-03
61919032.8047	7.082531e-01	1.324439e-02
62027093.7031	9.820525e-09	1.081081e-01
62135154.6016	3.209185e-01	2.549801e-03
62243215.5000	6.827369e-01	1.434316e-03
62351276.3984	6.568950e-03	1.733882e-03
62459337.2969	1.683978e-01	1.423160e-01
62567398.1953	2.871852e-08	1.560468e-02
62675459.0938	8.036899e-01	6.652549e-03
62783519.9922	1.326067e+00	4.409048e-04
62891580.8906	1.362272e+00	1.240834e-03
62999641.7891	2.520792e-01	1.626906e-02
63107702.6875	9.820529e-09	3.750000e-01
63215763.5859	2.852874e+00	7.394463e-04
63323824.4844	3.203301e-01	7.663140e-04
63431885.3828	5.578539e-01	1.542100e-03
63539946.2812	9.851645e+00	3.675971e-05
63648007.1797	3.604170e-01	3.626473e-03
63756068.0781	9.820527e-09	2.608695e-01
63864128.9766	9.820526e-09	5.607475e-02
63972189.8750	1.478245e+02	1.449659e-05
64080250.7734	9.252911e-01	1.155642e-03
64188311.6719	8.710244e-01	3.145991e-03
64296372.5703	2.025611e+00	9.990899e-04
64404433.4688	2.550617e-02	8.051580e-02
64512494.3672	1.098694e-01	4.513607e-02
64620555.2656	7.730600e-03	1.652050e-02
64728616.1641	8.228651e-01	2.579778e-03
64836677.0625	8.145515e+00	3.673618e-04
64944737.9609	2.568285e-01	1.807373e-02
65052798.8594	1.848299e-01	1.754581e-02
65160859.7578	7.563763e-03	9.440289e-03
65268920.6562	1.285037e-03	1.965444e-02
65376981.5547	6.348503e-01	6.766521e-03
65485042.4531	1.766148e-02	9.711836e-03
65593103.3516	1.202186e-01	4.702161e-03
65701164.2500	2.864728e-02	5.330479e-03
65809225.1484	1.214011e-01	6.319049e-03
65917286.0469	7.964450e-01	2.034364e-03
66025346.9453	9.820528e-09	1.061947e-01
66133407.8438	7.601279e-03	1.215660e-02
66241468.7422	6.058389e+00	2.345427e-05
66349529.6406	8.093984e-02	3.767188e-02
66457590.5391	6.398566e-02	4.186321e-03
66565651.4375	9.820524e-09	1.188118e-01
66673712.3359	1.676502e+00	2.097856e-04
66781773.2344	6.272356e-01	1.792070e-03
66889834.1328	4.613642e-02	7.570260e-02
66997895.0312	7.733499e-03	6.442997e-02
67105955.9297	1.048138e+01	1.092152e-04
67214016.8281	6.938747e+00	8.591201e-05
67322077.7266	1.190984e+00	3.030234e-03
67430138.6250	3.852084e-01	2.805892e-03
67538199.5234	8.133817e-01	5.582061e-04
67646260.4219	1.420451e-01	3.060014e-03
67754321.3203	1.946338e-08	2.771362e-02
67862382.2188	2.571283e-03	3.549250e-02
67970443.1172	6.298436e-01	2.491044e-04
68078504.0156	1.921539e+00	5.525734e-04
68186564.9141	1.919182e-08	2.173912e-02
68294625.8125	3.231201e+00	4.418795e-04
68402686.7109	2.224594e-01	7.831302e-03
68510747.6094	2.660681e-01	2.395626e-03
68618808.5078	1.755872e+00	5.294015e-04
68726869.4062	9.399886e-09	1.986755e-02
68834930.3047	1.095527e-01	6.404699e-02
68942991.2031	1.084368e-01	8.227931e-03
69051052.1016	1.694852e-01	2.215994e-03
69159113.0000	6.514462e-01	1.182682e-03
69267173.8984	6.852201e-01	7.692226e-04
69375234.7969	1.304253e-02	3.092156e-03
69483295.6953	6.882571e-01	2.977792e-03
69591356.5938	1.683726e-01	1.778951e-02
69699417.4922	9.820529e-09	2.926829e-01
69807478.3906	1.689619e-08	1.428571e-01
69915539.2891	1.431110e+01	8.420265e-05
70023600.1875	5.065886e-02	5.380263e-04
70131661.0859	8.474321e+00	3.302955e-04
70239721.9844	1.836545e-02	3.520751e-03
70347782.8828	1.319265e+00	1.345424e-03
70455843.7812	2.780865e-02	1.398020e-02
70563904.6797	6.223476e-01	6.183101e-03
70671965.5781	1.074982e-01	4.460951e-03
70780026.4766	1.099678e-01	2.046324e-03
70888087.3750	4.739322e-01	3.032174e-03
70996148.2734	7.042460e-03	5.965738e-03
71104209.1719	3.374395e-01	7.855683e-04
71212270.0703	9.820527e-09	4.225351e-02
71320330.9688	1.144275e+00	1.627360e-03
71428391.8672	4.765964e-02	3.930788e-03
71536452.7656	2.045735e+00	1.532854e-04
71644513.6641	4.582549e-02	2.891074e-03
71752574.5625	9.820526e-09	1.132075e-01
71860635.4609	2.502417e-01	7.851274e-02
71968696.3594	1.364372e+00	4.460285e-04
72076757.2578	9.820527e-09	1.200000e+00
72184818.1562	1.675173e+00	4.052654e-04
72292879.0547	2.407641e+01	2.850025e-05
72400939.9531	1.096529e-01	8.825488e-03
72509000.8516	1.410999e+00	1.038372e-03
72617061.7500	2.409270e+01	2.017857e-05
72725122.6484	2.593993e+00	1.041979e-04
72833183.5469	4.613642e-02	2.271078e-01
72941244.4453	5.674923e-01	1.331745e-03
73049305.3438	6.224278e-01	8.504917e-03
73157366.2422	1.020750e-02	9.612642e-02
73265427.1406	9.820529e-09	1.333333e-01
73373488.0391	1.933108e-08	6.857143e-02
73481548.9375	4.913349e-01	4.796581e-03
73589609.8359	9.196892e-03	6.256132e-03
73697670.7344	1.435298e+01	2.001115e-05
73805731.6328	1.816397e-01	1.056946e-02
73913792.5312	6.615811e-02	1.490342e-02
74021853.4297	7.520883e+00	1.168462e-04
74129914.3281	6.720351e+00	4.236629e-05
74237975.2266	4.591964e-02	5.343713e-02
74346036.1250	3.627878e+00	5.075603e-04
74454097.0234	1.098236e-01	2.925486e-02
74562157.9219	6.506691e+01	4.171626e-05
74670218.8203	2.920235e-01	1.105813e-02
74778279.7188	9.399878e-09	1.090909e-01
74886340.6172	8.903258e-01	2.916103e-04
74994401.5156	3.533811e-01	1.545047e-03
75102462.4141	5.548088e-03	3.476530e-03
75210523.3125	2.494720e-01	5.234183e-02
75318584.2109	7.733508e-03	3.068094e-02
75426645.1094	3.614871e-01	1.923123e-02
75534706.0078	1.557544e-01	5.494414e-02
75642766.9062	1.067101e+00	6.974332e-03
75750827.8047	3.084963e+01	4.762904e-05
75858888.7031	7.733499e-03	7.809692e-02
75966949.6016	7.733500e-03	1.840856e-01
76075010.5000	1.937909e-01	1.134133e-03
76183071.3984	6.872553e+00	1.779777e-04
76291132.2969	9.928893e-09	2.933985e-02
76399193.1953	4.648626e-02	7.633875e-03
76507254.0938	7.741181e-03	1.840856e-02
76615314.9922	1.749809e+00	2.125988e-04
76723375.8906	9.820528e-09	5.769230e-02
76831436.7891	9.360944e-01	1.291570e-03
76939497.6875	4.613537e-02	3.303386e-02
77047558.5859	7.733499e-03	1.288599e-01
77155619.4844	1.899909e-01	9.106708e-03
77263680.3828	9.399879e-09	3.973508e-02
77371741.2812	1.405048e+00	9.966010e-03
77479802.1797	8.413597e-01	2.614892e-03
77587863.0781	4.728135e-01	2.589192e-03
77695923.9766	9.820528e-09	3.636363e-01
77803984.8750	6.206427e-02	7.522679e-03
77912045.7734	1.985302e+00	2.802299e-04
78020106.6719	8.031336e-01	1.899046e-02
78128167.5703	8.721735e-02	6.997067e-03
78236228.4688	2.374335e-01	3.210615e-03
78344289.3672	7.678729e+00	3.174584e-04
78452350.2656	5.804078e-02	1.448560e-03
78560411.1641	9.820529e-09	1.142857e-01
78668472.0625	9.820525e-09	3.448274e-02
78776532.9609	2.594384e+02	7.515760e-06
78884593.8594	1.668120e+00	5.239016e-04
78992654.7578	9.820527e-09	1.200000e+00
79100715.6562	9.820527e-09	6.315788e-01
79208776.5547	1.977037e-01	4.584565e-03
79316837.4531	1.298701e-02	3.562476e-02
79424898.3516	7.804926e-03	9.912303e-02
79532959.2500	3.124775e+00	5.353423e-05
79641020.1484	7.733008e-03	7.579996e-02
79749081.0469	4.613643e-02	1.816862e-01
79857141.9453	9.820529e-09	1.904762e-01
79965202.8438	7.733499e-03	6.442997e-01
80073263.7422	1.141173e-01	1.227238e-02
80181324.6406	4.636689e-02	7.899403e-02
80289385.5391	9.820524e-09	9.599996e-02
80397446.4375	1.705408e-01	8.980068e-03
80505507.3359	6.801198e+01	2.718259e-05
80613568.2344	9.340825e+01	1.151792e-05
